mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__penalty,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.28624407450358075,0.01787174469909221,0.06393114725748698,0.014768641581153012,0.01,l2,"{'model__C': 0.01, 'model__penalty': 'l2'}",0.8975496425145616,0.8976784460508491,0.9054001207925823,0.9002094031193311,0.003670768317422779,5
0.5856214364369711,0.08704316486644975,0.08315928777058919,0.020656889100909976,0.1,l2,"{'model__C': 0.1, 'model__penalty': 'l2'}",0.9012859339616113,0.9016900210634573,0.9096183411852633,0.9041980987367774,0.003836238847860126,1
0.725168784459432,0.07458582273116275,0.0631566047668457,0.010208077741608198,1.0,l2,"{'model__C': 1, 'model__penalty': 'l2'}",0.9002985225912998,0.9018744499273162,0.9091231781430954,0.9037653835539038,0.00384277320755717,2
0.9713936646779379,0.0686793805611797,0.052115281422932945,0.004099455668366613,10.0,l2,"{'model__C': 10, 'model__penalty': 'l2'}",0.8996365811932002,0.9020817469813989,0.9076413981030493,0.9031199087592162,0.0033493888345728696,3
0.8018601735432943,0.057879379559334365,0.030109564463297527,0.004513736011515303,100.0,l2,"{'model__C': 100, 'model__penalty': 'l2'}",0.8994679746447396,0.9021279778092026,0.9071438859727913,0.9029132794755778,0.0031824966833642605,4
